ID,Sorszam,IzometrialapID,Izometria,Lap,Suly,DN,Tipus,Munkaora,Datum,Elkeszult %,Elkeszult munkaora,Kategoria,Kulso atmero,Falvastagsag,Elkeszitette,Nyomasfokozat,Hossz,Elkeszult,CsovezetekID
wl2hodvo,17,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
t9bpdr81,18,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
eghbolzf,19,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
btotdkal,20,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ckl8x8in,21,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
5ngczx9z,22,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
2awh2evj,23,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
cc0qkvs3,24,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
udtpkb0u,25,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
d9g3yag3,26,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
h8vi40n1,27,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
xq8ze3dz,28,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
w272al9f,29,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
pvs185xm,30,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
umve2co7,31,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ylz16hij,32,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
8rzkvvto,33,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
6nfsy00r,34,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
iqsnfifj,35,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
3yhe8yyq,36,l41x2udg,P200007-100-EMPDIO-0038,5,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
q4vp6a95,1,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
dliog2z1,2,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
6vul16y0,3,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
mrrjkqkr,4,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
u3empzp4,5,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
h8tvixh6,6,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
2zumsk5f,7,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ym6mpils,8,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
964xfnsc,9,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
v73era4i,10,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
m1ka1m2x,11,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
3ikdzsvn,12,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ojhxfmf9,13,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
z66rhboa,14,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
dz68faom,15,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
nk1gvxrf,16,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
1vy8bchu,17,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
owyts2tx,18,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
8vv18mwp,19,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
2pdehkkc,20,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
v3s7znqi,21,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
yllzq6ss,22,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
if4catzm,23,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
xtisjdqt,24,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
3khr9i4c,25,2jns9w08,P200007-100-EMPDIO-0038,6,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ixgz2g4d,1,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
cymhadjv,2,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
2z9m02gx,3,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ose5q7k6,4,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
8x708gdh,5,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
12its2z7,6,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
15402bq3,7,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
aobbfnra,8,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
cyb278m0,9,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
zmtnny6l,10,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
9h9t93w1,11,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
7yi6tqna,12,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
r0ivdrj4,13,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
l787nfbe,14,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
0cdjg4ne,15,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
i4zfp1fi,16,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
sndpqi9s,17,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
2gx565bn,18,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
l3d3qdvv,19,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
l9343qv9,20,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
ul554d4e,21,k6tcismh,P200007-100-EMPDIO-0038,7,1.7,100.0,"Fix, csúszó",0.46852,,0.0,0.0,Csotarto,,,,,,,
c3x2ubaj,1,5xylnb88,P200007-100-EMPDIO-0039,1,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
l4xv4qyo,2,5xylnb88,P200007-100-EMPDIO-0039,1,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
ny1ufqth,3,5xylnb88,P200007-100-EMPDIO-0039,1,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
kzaoyo0k,4,5xylnb88,P200007-100-EMPDIO-0039,1,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
hzsmoqra,5,5xylnb88,P200007-100-EMPDIO-0039,1,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
e2sp7wyv,6,5xylnb88,P200007-100-EMPDIO-0039,1,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
x86h0dpq,7,5xylnb88,P200007-100-EMPDIO-0039,1,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
72t2xdz6,8,5xylnb88,P200007-100-EMPDIO-0039,1,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
d23uc7jr,9,5xylnb88,P200007-100-EMPDIO-0039,1,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
el8ab8fs,10,5xylnb88,P200007-100-EMPDIO-0039,1,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
cw4l9wc1,1,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
gte0rk46,2,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
92g2i5li,3,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
pavzol4m,4,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
ql0tqnww,5,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
p9rgaibp,6,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
16cgxpvp,7,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
azw6bcqu,8,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
6zyxuuui,9,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
0oljafwb,10,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
10685fc4,11,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
x2kpxzcy,12,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
mf7zfsf2,13,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
c3onzzkq,14,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
02j7ti0d,15,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
cgo7eck7,16,x0t0sid0,P200007-100-EMPDIO-0039,2,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
m22j7qde,1,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
xzai17mx,2,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
u1wke845,3,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
j19n1a1v,4,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
3hbdfwh1,5,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
p2b3tw67,6,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
l4djjnia,7,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
3ei1l2zz,8,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
ciewvrx6,9,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
akgcpvpx,10,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
9jqfp51m,11,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
0i639ia3,12,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
ymgx30mf,13,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
ve5abai8,14,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
iqnxdwvh,15,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
od3tyc2s,16,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
olqhwll1,17,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
eucjnzup,18,neqg5z1n,P200007-100-EMPDIO-0039,3,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
yzmcukto,1,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
dqle6ozt,2,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
z2emax62,3,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
u9umcdvc,4,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
uedqatp2,5,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
k7a9vhl4,6,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
3oc8wx09,7,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
s9fxwok1,8,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
fnbb5nm1,9,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
n7wlmwb2,10,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
w8ctyxcn,11,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
kcrvn9bf,12,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
81dg8hl6,13,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
jxabieqi,14,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
j8jmkwm8,15,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
ep6vqr9d,16,aw57mo0d,P200007-100-EMPDIO-0039,4,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
9z676mo5,1,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
bx151two,2,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
lhij9nfn,3,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
7c3ue121,4,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
65wwoizi,5,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
17xjsfb7,6,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
2ot0s8vr,7,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
9fsog1hy,8,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
ll3c60wm,9,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
kri5la5e,10,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
h0dxzr4f,11,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
afvetq5u,12,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
0feo9w8j,13,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
tcn2ppcv,14,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
bt2fshyy,15,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
mwlereqe,16,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
xz2mzehs,17,x095yu7l,P200007-100-EMPDIO-0039,5,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
yrziy19n,1,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
irmg3z7t,2,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
d8l1qe2r,3,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
3urxtkw1,4,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
nw3g1rmr,5,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
tkuzible,6,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
5u4k5xuw,7,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
jrrff0ce,8,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
8qty9d41,9,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
nq57xvmm,10,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
llgwcic7,11,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
ckofmolp,12,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
xppn7uev,13,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
j01xascb,14,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
hu9gbwov,15,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
yj5vy7wz,16,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
5opu2yio,17,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
f4dwplzl,18,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
oyo5d1mp,19,znshv7tc,P200007-100-EMPDIO-0039,6,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
qkpouct1,1,n8jug6en,P200007-100-EMPDIO-0039,7,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
22n4qfpq,2,n8jug6en,P200007-100-EMPDIO-0039,7,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
nij7vcp4,3,n8jug6en,P200007-100-EMPDIO-0039,7,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
7k0qo8bu,4,n8jug6en,P200007-100-EMPDIO-0039,7,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
zksrjaao,5,n8jug6en,P200007-100-EMPDIO-0039,7,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
65hxwcz6,1,3xzkzgho,P200007-100-EMPDIO-0039,8,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
fvkvqx5g,2,3xzkzgho,P200007-100-EMPDIO-0039,8,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
ybwluo3u,3,3xzkzgho,P200007-100-EMPDIO-0039,8,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
bdhgadla,4,3xzkzgho,P200007-100-EMPDIO-0039,8,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
3rjojl71,5,3xzkzgho,P200007-100-EMPDIO-0039,8,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
j3eywrht,6,3xzkzgho,P200007-100-EMPDIO-0039,8,1.2,80.0,"Fix, csúszó",0.45552,,0.0,0.0,Csotarto,,,,,,,
